state_name,degree_type,college_name,early_salary,mid_salary,per_stem
Georgia,bachelors,Middle Georgia State University,44000,79800,11
Georgia,bachelors,Covenant College,44400,79400,19
Georgia,bachelors,Columbus State University,43300,77900,10
Georgia,bachelors,Dalton State College,44000,77800,7
Georgia,bachelors,Shorter University-College of Adult & Professional Programs,42500,77700,0
Georgia,bachelors,Georgia Southwestern State University,42500,77000,5
Georgia,bachelors,Brenau University,43800,76900,1
Georgia,bachelors,Georgia Gwinnett College,43800,76600,24
Georgia,bachelors,College of Coastal Georgia,43200,76400,5
Georgia,bachelors,Piedmont College,42100,76000,1
Georgia,bachelors,LaGrange College,42200,74700,6
Georgia,bachelors,Reinhardt University,41800,74300,7
Georgia,bachelors,Savannah State University,41000,73100,20
Georgia,bachelors,Albany State University,40100,73000,4
Georgia,bachelors,Point University,39500,71500,3
Georgia,bachelors,Gordon State College,38100,68900,5
Georgia,bachelors,Wesleyan College,38800,68500,13
Georgia,bachelors,Thomas University,38000,68500,2
Georgia,bachelors,Brewton-Parker College,37000,68300,13
Georgia,bachelors,Paine College,36900,68300,14
Georgia,bachelors,Toccoa Falls College,37800,66700,3
Georgia,bachelors,Fort Valley State University,36200,65600,12
Georgia,associates,Kennesaw State University,44000,68700,22
Georgia,associates,Clayton State University,46400,67900,9
Georgia,associates,Middle Georgia State University,42600,66800,11
Georgia,associates,Armstrong State University,45600,64900,10
Georgia,associates,Augusta University,45800,64500,10
Georgia,associates,Gordon State College,42800,64100,5
Georgia,associates,Georgia State University-Perimeter College,40200,62400,0
Georgia,associates,Georgia Highlands College,41900,60800,0
Georgia,associates,Abraham Baldwin Agricultural College,40400,60700,3
Georgia,associates,University of North Georgia,39300,60600,8
Georgia,associates,South Georgia State College,41500,60300,2
Georgia,associates,Georgia Piedmont Technical College,38000,59500,8
Georgia,associates,Gwinnett Technical College,42800,59100,13
Georgia,associates,Columbus State University,40500,58800,10
Georgia,associates,College of Coastal Georgia,39600,58100,5
Georgia,associates,Gupton Jones College of Funeral Service,37000,57800,0
Georgia,associates,Valdosta State University,39100,57500,7
Georgia,associates,Dalton State College,39100,57100,7
Georgia,associates,Chattahoochee Technical College,38800,56800,13
Georgia,associates,Reinhardt University,36400,56500,7
Georgia,associates,Georgia Northwestern Technical College,40900,56300,10
Georgia,associates,Augusta Technical College,39000,55900,8
Georgia,associates,Lanier Technical College,39000,55700,8
Georgia,associates,West Georgia Technical College,38900,55400,7
Georgia,associates,Columbus Technical College,38500,54700,4
Georgia,associates,Southern Regional Technical College,34500,53900,7
Georgia,associates,Savannah Technical College,35600,53100,3
Georgia,associates,Georgia Military College,32000,52900,8
Georgia,associates,Athens Technical College,37700,52700,8
Georgia,associates,North Georgia Technical College,34600,52700,4
Georgia,associates,Bainbridge State College,33500,51800,1
Georgia,associates,Wiregrass Georgia Technical College,32200,51700,5
Georgia,associates,Atlanta Metropolitan State College,32700,51500,4
Georgia,associates,Atlanta Technical College,35500,51500,4
Georgia,associates,Southern Crescent Technical College,35100,51500,4
Georgia,associates,Ogeechee Technical College,34900,51100,6
Georgia,associates,Coastal Pines Technical College,33300,50500,6
Georgia,associates,Central Georgia Technical College,33800,50200,10
Georgia,associates,Albany Technical College,31700,48100,3
Georgia,associates,South Georgia Technical College,31200,47900,12
Hawaii,bachelors,Brigham Young University-Hawaii,51700,93900,12
Hawaii,bachelors,Hawaii Pacific University,52200,93500,15
Hawaii,bachelors,University of Hawaii at Manoa,51600,91600,18
Hawaii,bachelors,Chaminade University of Honolulu,45400,84000,3
Hawaii,bachelors,University of Hawaii at Hilo,44000,77200,14
Hawaii,bachelors,University of Hawaii-West Oahu,41300,74300,0
Hawaii,associates,Hawaii Pacific University,45800,67000,15
Hawaii,associates,Chaminade University of Honolulu,43100,64500,3
Hawaii,associates,Honolulu Community College,41400,64100,10
Hawaii,associates,Kapiolani Community College,43200,63000,7
Hawaii,associates,Leeward Community College,36800,59100,8
Hawaii,associates,University of Hawaii Maui College,40900,58400,0
Hawaii,associates,Hawaii Community College,38500,57800,3
Idaho,bachelors,University of Idaho,52300,97700,22
Idaho,bachelors,Brigham Young University-Idaho,53700,93500,14
Idaho,bachelors,Idaho State University,50800,91800,12
Idaho,bachelors,Boise State University,50100,86400,14
Idaho,bachelors,The College of Idaho,44700,82100,17
Idaho,bachelors,Northwest Nazarene University,46200,80600,7
Idaho,bachelors,Lewis-Clark State College,44900,77600,5
Idaho,associates,Boise State University,44700,64500,14
Idaho,associates,Idaho State University,42000,63900,12
Idaho,associates,Brigham Young University-Idaho,39300,61200,14
Idaho,associates,College of Eastern Idaho,38600,57400,14
Idaho,associates,North Idaho College,37500,57100,4
Idaho,associates,Lewis-Clark State College,39200,56900,5
Idaho,associates,College of Southern Idaho,38800,54200,7
Illinois,bachelors,Illinois Institute of Technology,64600,118500,64
Illinois,bachelors,Northwestern University,63400,115400,20
Illinois,bachelors,University of Illinois at Urbana-Champaign,62600,115300,36
Illinois,bachelors,University of Chicago,64000,114200,22
Illinois,bachelors,Rush University,63500,107600,6
Illinois,bachelors,Bradley University,55600,104900,38
Illinois,bachelors,University of Illinois at Chicago,56300,103800,31
Illinois,bachelors,DePaul University,55700,102900,15
Illinois,bachelors,Lake Forest College,55400,102600,21
Illinois,bachelors,St. John's College-Department of Nursing,55100,100000,0
Illinois,bachelors,Wheaton College (Illinois),53700,99700,12
Illinois,bachelors,Illinois Wesleyan University,53100,96000,18
Illinois,bachelors,Loyola University Chicago,53400,96000,15
Illinois,bachelors,Northern Illinois University,53000,95500,20
Illinois,bachelors,Knox College,50600,95400,24
Illinois,bachelors,Illinois State University,51200,95000,10
Illinois,bachelors,Principia College,52600,94900,19
Illinois,bachelors,Lakeview College of Nursing,55000,94100,0
Illinois,bachelors,North Central College,50400,92900,9
Illinois,bachelors,Saint Xavier University,49400,91200,10
Illinois,bachelors,Southern Illinois University-Carbondale,49700,90900,17
Illinois,bachelors,Saint Francis Medical Center College of Nursing,52800,90800,0
Illinois,bachelors,Methodist College,51400,90500,0
Illinois,bachelors,Southern Illinois University-Edwardsville,51400,90100,21
Illinois,bachelors,Lewis University,49700,89800,14
Illinois,bachelors,Roosevelt University,47800,89700,11
Illinois,bachelors,Benedictine University,50200,89400,6
Illinois,bachelors,Augustana College,47800,88900,29
Illinois,bachelors,Elmhurst College,49600,88500,9
Illinois,bachelors,University of St Francis,49200,88200,4
Illinois,bachelors,National Louis University,46800,88200,0
Illinois,bachelors,Monmouth College,48800,88100,15
Illinois,bachelors,Western Illinois University,46200,85900,13
Illinois,bachelors,Olivet Nazarene University,49100,85800,7
Illinois,bachelors,University of Illinois at Springfield,46900,85600,54
Illinois,bachelors,Eastern Illinois University,46100,85000,7
Illinois,bachelors,Northeastern Illinois University,47200,84900,15
Illinois,bachelors,North Park University,46000,84300,5
Illinois,bachelors,Trinity International University-Illinois,45700,84100,0
Illinois,bachelors,Dominican University,48700,83700,5
Illinois,bachelors,Aurora University,46300,83400,2
Illinois,bachelors,Millikin University,45900,83400,7
Illinois,bachelors,Rockford University,44900,83200,4
Illinois,bachelors,Columbia College Chicago,45600,82800,1
Illinois,bachelors,School of the Art Institute of Chicago,46400,82800,0
Illinois,bachelors,Trinity Christian College,47000,82600,5
Illinois,bachelors,Illinois College,45000,81700,27
Illinois,bachelors,McKendree University,45400,81300,7
Illinois,bachelors,Eureka College,44400,80800,14
Illinois,bachelors,MacMurray College,43700,79700,3
Illinois,bachelors,Concordia University-Chicago,44600,78800,1
Illinois,bachelors,Governors State University,44500,77900,21
Illinois,bachelors,Quincy University,42600,75900,13
Illinois,bachelors,Greenville University,43400,74900,11
Illinois,bachelors,Chicago State University,43400,74700,23
Illinois,bachelors,Judson University,42700,74300,3
Illinois,bachelors,Robert Morris University Illinois,44000,73300,5
Illinois,bachelors,Blackburn College,40400,73000,26
Illinois,bachelors,Moody Bible Institute,41500,71900,0
Illinois,bachelors,Lincoln Christian University,40100,71400,0
Illinois,associates,Prairie State College,47600,71400,2
Illinois,associates,William Rainey Harper College,45100,71000,2
Illinois,associates,Lewis University,47100,69400,14
Illinois,associates,Morton College,45100,69400,3
Illinois,associates,Oakton Community College,46400,68600,7
Illinois,associates,Trinity College of Nursing & Health Sciences,47600,68500,0
Illinois,associates,Morrison Institute of Technology,44900,68400,29
Illinois,associates,Benedictine University,45700,66300,6
Illinois,associates,Southern Illinois University-Carbondale,44700,65800,17
Illinois,associates,College of DuPage,43100,65500,8
Illinois,associates,Triton College,43500,65300,1
Illinois,associates,Elgin Community College,42500,65000,2
Illinois,associates,South Suburban College,46800,64800,3
Illinois,associates,Moraine Valley Community College,41200,64200,6
Illinois,associates,City Colleges of Chicago-Richard J Daley College,43800,64100,3
Illinois,associates,Joliet Junior College,41800,64000,2
Illinois,associates,City Colleges of Chicago-Harry S Truman College,44600,63100,2
Illinois,associates,Waubonsee Community College,42300,62300,1
