state_name,college_name,college_type,roi,total_cost,grad_rate,yrs2grad,financial_aid,loan_amt,perc_grant
TENNESSE,The University of Tennessee-Knoxville(Out-of-State),outofstate,239000,191000,69,5,1.0,27600,28
TENNESSE,University of Memphis(Out-of-State),outofstate,222000,146000,42,5,1.0,21700,49
TENNESSE,Middle Tennessee State University(In-State),instate,220000,86300,43,5,1.0,22300,49
TENNESSE,King University(Private),private,217000,156000,45,4,1.0,26600,49
TENNESSE,The University of Tennessee-Chattanooga(In-State),instate,217000,87400,44,5,1.0,12200,31
TENNESSE,Tennessee State University(Out-of-State),outofstate,212000,127000,34,5,1.0,27400,70
TENNESSE,Bryan College-Dayton(Private),private,207000,133000,58,4,1.0,24200,39
TENNESSE,Austin Peay State University(In-State),instate,196000,90400,38,5,1.0,21600,55
TENNESSE,Sewanee-The University of the South(Private),private,193000,207000,82,4,1.0,21600,15
TENNESSE,Tennessee Wesleyan College(Private),private,188000,130000,46,4,1.0,23200,48
TENNESSE,Union University(Private),private,182000,188000,68,4,1.0,26500,30
TENNESSE,Tusculum College(Private),private,175000,145000,41,5,1.0,23900,56
TENNESSE,Fisk University(Private),private,162000,151000,32,4,1.0,26500,55
TENNESSE,Maryville College(Private),private,161000,185000,55,4,1.0,26000,41
TENNESSE,Belmont University(Private),private,159000,184000,70,4,1.0,31400,15
TENNESSE,Middle Tennessee State University(Out-of-State),outofstate,155000,152000,43,5,1.0,22300,49
TENNESSE,The University of Tennessee-Chattanooga(Out-of-State),outofstate,153000,151000,44,5,1.0,12200,31
TENNESSE,The University of Tennessee-Martin(In-State),instate,153000,77500,50,5,1.0,26000,47
TENNESSE,Bethel University (Tennessee)(Private),private,151000,122000,35,5,1.0,24100,59
TENNESSE,Cumberland University(Private),private,151000,139000,55,5,1.0,21800,41
TENNESSE,Freed-Hardeman University(Private),private,145000,134000,57,4,1.0,27700,34
TENNESSE,Lee University(Private),private,140000,113000,50,4,1.0,25200,37
TENNESSE,Austin Peay State University(Out-of-State),outofstate,137000,149000,38,5,1.0,21600,55
TENNESSE,East Tennessee State University(In-State),instate,132000,93500,40,5,1.0,21800,44
TENNESSE,Lincoln Memorial University(Private),private,110000,144000,64,4,1.0,16800,51
TENNESSE,The University of Tennessee-Martin(Out-of-State),outofstate,105000,125000,50,5,1.0,26000,47
TENNESSE,Le Moyne-Owen College(Private),private,102000,74600,14,6,1.0,36000,90
TENNESSE,Carson-Newman University(Private),private,97000,150000,49,4,1.0,24000,42
TENNESSE,East Tennessee State University(Out-of-State),outofstate,66600,159000,40,5,1.0,21800,44
TENNESSE,Lane College(Private),private,-18900,79800,20,4,1.0,9100,91
TENNESSE,Johnson University(Private),private,-72100,89800,56,4,1.0,24800,37
TENNESSE,Vanderbilt University(Private),private,496000,252000,92,4,0.0,N/A,N/A
TENNESSE,Baptist Memorial College of Health Sciences(Private),private,413000,88700,72,4,0.0,N/A,N/A
TENNESSE,Tennessee Technological University(In-State),instate,369000,96900,51,5,0.0,N/A,N/A
TENNESSE,Tennessee Technological University(Out-of-State),outofstate,308000,158000,51,5,0.0,N/A,N/A
TENNESSE,Aquinas College (Tennessee)(Private),private,301000,140000,21,4,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Knoxville(In-State),instate,278000,117000,69,5,0.0,N/A,N/A
TENNESSE,Christian Brothers University(Private),private,262000,163000,51,5,0.0,N/A,N/A
TENNESSE,University of Memphis(In-State),instate,237000,95800,42,5,0.0,N/A,N/A
TENNESSE,Tennessee State University(In-State),instate,226000,76400,34,5,0.0,N/A,N/A
TENNESSE,Lipscomb University(Private),private,220000,173000,58,4,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Knoxville(Out-of-State),outofstate,204000,191000,69,5,0.0,N/A,N/A
TENNESSE,Southern Adventist University(Private),private,201000,127000,61,6,0.0,N/A,N/A
TENNESSE,Trevecca Nazarene University(Private),private,190000,144000,49,4,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Chattanooga(In-State),instate,189000,87400,44,5,0.0,N/A,N/A
TENNESSE,University of Memphis(Out-of-State),outofstate,187000,146000,42,5,0.0,N/A,N/A
TENNESSE,Middle Tennessee State University(In-State),instate,186000,86300,43,5,0.0,N/A,N/A
TENNESSE,Tennessee State University(Out-of-State),outofstate,176000,127000,34,5,0.0,N/A,N/A
TENNESSE,Austin Peay State University(In-State),instate,163000,90400,38,5,0.0,N/A,N/A
TENNESSE,Rhodes College(Private),private,148000,227000,79,4,0.0,N/A,N/A
TENNESSE,King University(Private),private,142000,156000,45,4,0.0,N/A,N/A
TENNESSE,Bryan College-Dayton(Private),private,139000,133000,58,4,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Chattanooga(Out-of-State),outofstate,125000,151000,44,5,0.0,N/A,N/A
TENNESSE,Middle Tennessee State University(Out-of-State),outofstate,120000,152000,43,5,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Martin(In-State),instate,118000,77500,50,5,0.0,N/A,N/A
TENNESSE,Tennessee Wesleyan College(Private),private,116000,130000,46,4,0.0,N/A,N/A
TENNESSE,Belmont University(Private),private,109000,184000,70,4,0.0,N/A,N/A
TENNESSE,Sewanee-The University of the South(Private),private,108000,207000,82,4,0.0,N/A,N/A
TENNESSE,Austin Peay State University(Out-of-State),outofstate,104000,149000,38,5,0.0,N/A,N/A
TENNESSE,East Tennessee State University(In-State),instate,100000,93500,40,5,0.0,N/A,N/A
TENNESSE,Tusculum College(Private),private,97700,145000,41,5,0.0,N/A,N/A
TENNESSE,Union University(Private),private,95600,188000,68,4,0.0,N/A,N/A
TENNESSE,Bethel University (Tennessee)(Private),private,94500,122000,35,5,0.0,N/A,N/A
TENNESSE,Cumberland University(Private),private,94200,139000,55,5,0.0,N/A,N/A
TENNESSE,Lee University(Private),private,92800,113000,50,4,0.0,N/A,N/A
TENNESSE,Fisk University(Private),private,81600,151000,32,4,0.0,N/A,N/A
TENNESSE,Freed-Hardeman University(Private),private,75900,134000,57,4,0.0,N/A,N/A
TENNESSE,The University of Tennessee-Martin(Out-of-State),outofstate,70000,125000,50,5,0.0,N/A,N/A
TENNESSE,Le Moyne-Owen College(Private),private,68000,74600,14,6,0.0,N/A,N/A
TENNESSE,Maryville College(Private),private,39600,185000,55,4,0.0,N/A,N/A
TENNESSE,Lincoln Memorial University(Private),private,35200,144000,64,4,0.0,N/A,N/A
TENNESSE,East Tennessee State University(Out-of-State),outofstate,34300,159000,40,5,0.0,N/A,N/A
TENNESSE,Carson-Newman University(Private),private,19300,150000,49,4,0.0,N/A,N/A
TENNESSE,Lane College(Private),private,-51900,79800,20,4,0.0,N/A,N/A
TENNESSE,Johnson University(Private),private,-97900,89800,56,4,0.0,N/A,N/A
TEXAS,Rice University(Private),private,795000,229000,93,4,1.0,29500,15
TEXAS,Texas A & M University-College Station(In-State),instate,612000,97100,80,5,1.0,26600,24
TEXAS,The University of Texas at Austin(In-State),instate,583000,104000,81,4,1.0,21700,24
TEXAS,The University of Texas at Dallas(In-State),instate,562000,102000,67,4,1.0,26300,26
TEXAS,Texas A & M University-College Station(Out-of-State),outofstate,539000,169000,80,5,1.0,26600,24
TEXAS,University of Houston(In-State),instate,515000,94000,51,5,1.0,24700,37
TEXAS,LeTourneau University(Private),private,506000,163000,53,4,1.0,27700,29
TEXAS,The University of Texas at Dallas(Out-of-State),outofstate,497000,167000,67,4,1.0,26300,26
TEXAS,The University of Texas at Arlington(In-State),instate,495000,91900,48,5,1.0,23200,43
TEXAS,The University of Texas at Austin(Out-of-State),outofstate,484000,203000,81,4,1.0,21700,24
TEXAS,Texas Tech University(In-State),instate,473000,89700,60,5,1.0,32400,23
TEXAS,University of Houston(Out-of-State),outofstate,471000,137000,51,5,1.0,24700,37
TEXAS,Southern Methodist University(Private),private,459000,262000,79,4,1.0,34400,9
TEXAS,The University of Texas at Arlington(Out-of-State),outofstate,454000,133000,48,5,1.0,23200,43
TEXAS,Prairie View A & M University(In-State),instate,451000,83300,31,5,1.0,23600,70
TEXAS,Trinity University(Private),private,448000,207000,77,4,1.0,36800,15
TEXAS,Texas Tech University(Out-of-State),outofstate,437000,126000,60,5,1.0,32400,23
TEXAS,Lamar University(In-State),instate,430000,85700,33,5,1.0,29600,45
TEXAS,Texas Christian University(Private),private,422000,223000,77,4,1.0,52700,11
TEXAS,Prairie View A & M University(Out-of-State),outofstate,405000,129000,31,5,1.0,23600,70
TEXAS,University of St Thomas (Texas)(Private),private,401000,173000,60,5,1.0,28600,35
TEXAS,Texas A & M University-Kingsville(In-State),instate,400000,86100,29,5,1.0,27100,55
TEXAS,Lamar University(Out-of-State),outofstate,394000,122000,33,5,1.0,29600,45
TEXAS,University of Houston-Victoria(In-State),instate,383000,75800,18,5,1.0,20600,66
TEXAS,Austin College(Private),private,374000,198000,73,4,1.0,32700,30
TEXAS,The University of Texas at El Paso(In-State),instate,374000,86000,39,5,1.0,17600,66
TEXAS,Dallas Baptist University(Private),private,366000,144000,59,4,1.0,46500,26
TEXAS,Texas A & M University-Kingsville(Out-of-State),outofstate,352000,134000,29,5,1.0,27100,55
TEXAS,Baylor University(Private),private,349000,224000,74,4,1.0,49100,15
TEXAS,University of North Texas(In-State),instate,346000,86400,52,5,1.0,22400,37
TEXAS,Midwestern State University(In-State),instate,345000,75000,41,5,1.0,22500,43
TEXAS,Wayland Baptist University(Private),private,345000,102000,24,5,1.0,32200,52
TEXAS,Concordia University-Texas(Private),private,344000,164000,35,4,1.0,24900,43
TEXAS,Texas State University(In-State),instate,342000,83300,54,5,1.0,24000,39
TEXAS,Texas Woman's University(In-State),instate,338000,74500,38,5,1.0,21100,55
TEXAS,University of Houston-Victoria(Out-of-State),outofstate,338000,121000,18,5,1.0,20600,66
TEXAS,Midwestern State University(Out-of-State),outofstate,337000,82800,41,5,1.0,22500,43
TEXAS,Texas A & M University-Corpus Christi(In-State),instate,336000,82400,35,5,1.0,24800,45
TEXAS,The University of Texas of the Permian Basin(In-State),instate,335000,72500,34,5,1.0,13800,38
TEXAS,Southwestern University(Private),private,326000,201000,72,4,1.0,32000,29
TEXAS,The University of Texas at El Paso(Out-of-State),outofstate,326000,134000,39,5,1.0,17600,66
TEXAS,St Mary's University(Private),private,316000,160000,59,4,1.0,27100,48
TEXAS,The University of Texas of the Permian Basin(Out-of-State),outofstate,316000,91600,34,5,1.0,13800,38
TEXAS,Sam Houston State University(In-State),instate,313000,82500,51,5,1.0,23200,48
TEXAS,The University of Texas at San Antonio(In-State),instate,311000,85500,35,5,1.0,24200,45
TEXAS,University of North Texas(Out-of-State),outofstate,309000,123000,52,5,1.0,22400,37
TEXAS,Houston Baptist University(Private),private,304000,167000,44,5,1.0,25600,47
TEXAS,The University of Texas at Tyler(In-State),instate,304000,84100,39,5,1.0,20500,30
TEXAS,Texas State University(Out-of-State),outofstate,300000,125000,54,5,1.0,24000,39
TEXAS,Texas A & M University-Corpus Christi(Out-of-State),outofstate,299000,119000,35,5,1.0,24800,45
TEXAS,Texas Woman's University(Out-of-State),outofstate,298000,115000,38,5,1.0,21100,55
TEXAS,Abilene Christian University(Private),private,297000,176000,62,4,1.0,46600,27
TEXAS,Texas A & M University-Commerce(In-State),instate,287000,72800,43,5,1.0,23200,51
TEXAS,Saint Edward's University(Private),private,281000,207000,64,4,1.0,35800,35
TEXAS,Sam Houston State University(Out-of-State),outofstate,277000,119000,51,5,1.0,23200,48
TEXAS,Texas A & M International University(In-State),instate,275000,72900,41,5,1.0,16700,55
TEXAS,The University of Texas at San Antonio(Out-of-State),outofstate,273000,123000,35,5,1.0,24200,45
TEXAS,Tarleton State University(In-State),instate,271000,74400,43,5,1.0,33700,41
TEXAS,Southwestern Adventist University(Private),private,268000,124000,47,5,1.0,24800,56
TEXAS,West Texas A & M University(In-State),instate,268000,80000,44,5,1.0,23300,38
TEXAS,West Texas A & M University(Out-of-State),outofstate,265000,83500,44,5,1.0,23300,38
TEXAS,The University of Texas at Tyler(Out-of-State),outofstate,259000,130000,39,5,1.0,20500,30
TEXAS,Texas A & M University-Commerce(Out-of-State),outofstate,247000,114000,43,5,1.0,23200,51
TEXAS,Angelo State University(In-State),instate,244000,77300,36,5,1.0,22800,43
TEXAS,Texas Southern University(In-State),instate,242000,99700,17,5,1.0,24500,77
TEXAS,Texas A & M International University(Out-of-State),outofstate,238000,110000,41,5,1.0,16700,55
TEXAS,The University of Texas Rio Grande Valley(In-State),instate,236000,72200,41,5,1.0,15300,70
TEXAS,Tarleton State University(Out-of-State),outofstate,235000,110000,43,5,1.0,33700,41
TEXAS,McMurry University(Private),private,233000,152000,36,4,1.0,37500,59
TEXAS,Stephen F Austin State University(In-State),instate,227000,89100,44,5,1.0,25700,39
TEXAS,University of Dallas(Private),private,227000,204000,67,4,1.0,33700,26
TEXAS,University of the Incarnate Word(Private),private,226000,168000,56,5,1.0,27900,46
TEXAS,Our Lady of the Lake University(Private),private,211000,152000,39,4,1.0,28300,68
TEXAS,Texas A & M University-Texarkana(In-State),instate,210000,72700,26,4,1.0,26400,45
TEXAS,Angelo State University(Out-of-State),outofstate,208000,114000,36,5,1.0,22800,43
TEXAS,Texas Lutheran University(Private),private,200000,159000,52,5,1.0,25100,37
TEXAS,The University of Texas Rio Grande Valley(Out-of-State),outofstate,200000,109000,41,5,1.0,15300,70
TEXAS,Texas Southern University(Out-of-State),outofstate,196000,145000,17,5,1.0,24500,77
TEXAS,Texas Wesleyan University(Private),private,189000,153000,30,5,1.0,28600,34
TEXAS,Stephen F Austin State University(Out-of-State),outofstate,187000,130000,44,5,1.0,25700,39
TEXAS,University of Mary Hardin-Baylor(Private),private,183000,149000,48,4,1.0,26800,44
TEXAS,Hardin-Simmons University(Private),private,182000,142000,52,4,1.0,35500,34
TEXAS,Texas A & M University-Texarkana(Out-of-State),outofstate,171000,111000,26,4,1.0,26400,45
TEXAS,Lubbock Christian University(Private),private,154000,130000,39,4,1.0,44600,35
TEXAS,Paul Quinn College(Private),private,154000,88100,8,5,1.0,8500,92
TEXAS,Sul Ross State University(In-State),instate,105000,76700,16,4,1.0,22800,57
TEXAS,Howard Payne University(Private),private,98700,145000,41,4,1.0,33600,46
TEXAS,Southwestern Assemblies of God University(Private),private,95000,131000,41,5,1.0,25700,52
TEXAS,East Texas Baptist University(Private),private,68700,140000,38,4,1.0,28300,46
TEXAS,Sul Ross State University(Out-of-State),outofstate,68700,113000,16,4,1.0,22800,57
TEXAS,Schreiner University(Private),private,56800,146000,45,4,1.0,38200,39
TEXAS,Wiley College(Private),private,39200,89000,19,6,1.0,32300,89
TEXAS,Texas College(Private),private,-26800,84000,18,5,1.0,22300,91
TEXAS,The King's University(Private),private,N/A,N/A,11,6,1.0,20500,33
TEXAS,University of Houston-Downtown(In-State),instate,N/A,N/A,16,6,1.0,19200,56
TEXAS,University of Houston-Downtown(Out-of-State),outofstate,N/A,N/A,16,6,1.0,19200,56
TEXAS,Rice University(Private),private,650000,229000,93,4,0.0,N/A,N/A
TEXAS,Texas A & M University-College Station(In-State),instate,575000,97100,80,5,0.0,N/A,N/A
TEXAS,The University of Texas at Austin(In-State),instate,539000,104000,81,4,0.0,N/A,N/A
TEXAS,The University of Texas at Dallas(In-State),instate,510000,102000,67,4,0.0,N/A,N/A
TEXAS,Texas A & M University-College Station(Out-of-State),outofstate,502000,169000,80,5,0.0,N/A,N/A
TEXAS,University of Houston(In-State),instate,479000,94000,51,5,0.0,N/A,N/A
TEXAS,The University of Texas at Arlington(In-State),instate,457000,91900,48,5,0.0,N/A,N/A
TEXAS,Texas Tech University(In-State),instate,446000,89700,60,5,0.0,N/A,N/A
TEXAS,The University of Texas at Dallas(Out-of-State),outofstate,445000,167000,67,4,0.0,N/A,N/A
TEXAS,The University of Texas at Austin(Out-of-State),outofstate,440000,203000,81,4,0.0,N/A,N/A
TEXAS,LeTourneau University(Private),private,436000,163000,53,4,0.0,N/A,N/A
TEXAS,University of Houston(Out-of-State),outofstate,435000,137000,51,5,0.0,N/A,N/A
TEXAS,The University of Texas at Arlington(Out-of-State),outofstate,416000,133000,48,5,0.0,N/A,N/A
TEXAS,Texas Tech University(Out-of-State),outofstate,410000,126000,60,5,0.0,N/A,N/A
TEXAS,Prairie View A & M University(In-State),instate,401000,83300,31,5,0.0,N/A,N/A
TEXAS,Lamar University(In-State),instate,400000,85700,33,5,0.0,N/A,N/A
TEXAS,Lamar University(Out-of-State),outofstate,364000,122000,33,5,0.0,N/A,N/A
TEXAS,Texas A & M University-Kingsville(In-State),instate,360000,86100,29,5,0.0,N/A,N/A
TEXAS,Prairie View A & M University(Out-of-State),outofstate,355000,129000,31,5,0.0,N/A,N/A
TEXAS,Trinity University(Private),private,352000,207000,77,4,0.0,N/A,N/A
TEXAS,University of Houston-Victoria(In-State),instate,350000,75800,18,5,0.0,N/A,N/A
TEXAS,Southern Methodist University(Private),private,341000,262000,79,4,0.0,N/A,N/A
TEXAS,The University of Texas at El Paso(In-State),instate,336000,86000,39,5,0.0,N/A,N/A
TEXAS,Texas Christian University(Private),private,323000,223000,77,4,0.0,N/A,N/A
TEXAS,University of St Thomas (Texas)(Private),private,321000,173000,60,5,0.0,N/A,N/A
TEXAS,Dallas Baptist University(Private),private,319000,144000,59,4,0.0,N/A,N/A
TEXAS,Midwestern State University(In-State),instate,316000,75000,41,5,0.0,N/A,N/A
TEXAS,Texas A & M University-Kingsville(Out-of-State),outofstate,313000,134000,29,5,0.0,N/A,N/A
TEXAS,Midwestern State University(Out-of-State),outofstate,308000,82800,41,5,0.0,N/A,N/A
TEXAS,Texas State University(In-State),instate,308000,83300,54,5,0.0,N/A,N/A
TEXAS,Texas A & M University-Corpus Christi(In-State),instate,306000,82400,35,5,0.0,N/A,N/A
TEXAS,Texas Woman's University(In-State),instate,305000,74500,38,5,0.0,N/A,N/A
TEXAS,University of Houston-Victoria(Out-of-State),outofstate,305000,121000,18,5,0.0,N/A,N/A
TEXAS,The University of Texas of the Permian Basin(In-State),instate,304000,72500,34,5,0.0,N/A,N/A
TEXAS,Wayland Baptist University(Private),private,304000,102000,24,5,0.0,N/A,N/A
TEXAS,University of North Texas(In-State),instate,299000,86400,52,5,0.0,N/A,N/A
TEXAS,The University of Texas at El Paso(Out-of-State),outofstate,288000,134000,39,5,0.0,N/A,N/A
TEXAS,The University of Texas of the Permian Basin(Out-of-State),outofstate,285000,91600,34,5,0.0,N/A,N/A
TEXAS,The University of Texas at San Antonio(In-State),instate,282000,85500,35,5,0.0,N/A,N/A
TEXAS,Sam Houston State University(In-State),instate,276000,82500,51,5,0.0,N/A,N/A
TEXAS,The University of Texas at Tyler(In-State),instate,276000,84100,39,5,0.0,N/A,N/A
TEXAS,Texas A & M University-Corpus Christi(Out-of-State),outofstate,270000,119000,35,5,0.0,N/A,N/A
TEXAS,Baylor University(Private),private,268000,224000,74,4,0.0,N/A,N/A
TEXAS,Concordia University-Texas(Private),private,266000,164000,35,4,0.0,N/A,N/A
TEXAS,Texas State University(Out-of-State),outofstate,266000,125000,54,5,0.0,N/A,N/A
TEXAS,Austin College(Private),private,265000,198000,73,4,0.0,N/A,N/A
TEXAS,Texas Woman's University(Out-of-State),outofstate,264000,115000,38,5,0.0,N/A,N/A
TEXAS,University of North Texas(Out-of-State),outofstate,263000,123000,52,5,0.0,N/A,N/A
TEXAS,Texas A & M University-Commerce(In-State),instate,249000,72800,43,5,0.0,N/A,N/A
TEXAS,Texas A & M International University(In-State),instate,245000,72900,41,5,0.0,N/A,N/A
TEXAS,The University of Texas at San Antonio(Out-of-State),outofstate,244000,123000,35,5,0.0,N/A,N/A
TEXAS,West Texas A & M University(In-State),instate,242000,80000,44,5,0.0,N/A,N/A
TEXAS,Tarleton State University(In-State),instate,240000,74400,43,5,0.0,N/A,N/A
TEXAS,Sam Houston State University(Out-of-State),outofstate,239000,119000,51,5,0.0,N/A,N/A
